location,block,pasture,Livestock,patch,Hectares,LastBurn,Status_2017,Status_2018,date,FireNum,Patch-Num,plot,array,DL,TC,MaxC,LAI,SVMC,FM,FM_cor,FMC,KgHa,AirTemp,RH,WindSpeed,MaxWindSpeed,WindDir,Burn,MaxTempTime,ROS_1m/s,ROS_1m_mph,SH_Singe,SH_Char,SH_Black,SH_Broken
CGREC,BOB,SW,Cattle,SW,16,,,,5/14/2019,1,,3,2,7R,3,114.75,1.01,26.2,19.40,19.40,19.40,4716.80,21.15,31.70,22.58,37.42,95.90,1,13:11:17.0,,,,,,
CGREC,BOB,SW,Cattle,SW,16,,,,5/14/2019,1,,3,3,2Y,1,198.75,1.84,27.6,33.23,33.23,33.23,2648.00,21.15,31.70,22.58,37.42,95.90,1,13:03:47.1,0.0151,0.03,,,,
CGREC,BOB,SW,Cattle,SW,16,,,,5/14/2019,1,,3,3,2Y,2,241.25,1.08,27.9,19.92,19.92,19.92,2128.00,21.15,31.70,22.58,37.42,95.90,1,13:03:25.1,,,39.00,36.00,34.00,25.00
CGREC,BOB,SW,Cattle,SW,16,,,,5/14/2019,1,,3,3,2Y,3,137.25,1.06,25.1,39.57,39.57,39.57,1043.20,21.15,31.70,22.58,37.42,95.90,1,13:02:42.0,,,,,,
CGREC,BOB,SW,Cattle,SW,16,,,,5/14/2019,1,,3,3,2Y,4,18.75,,,,,,,21.83,34.80,14.68,28.43,74.07,,13:48:50.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,1,1,4R,1,111.75,0.84,42.0,16.34,16.34,16.34,1292.80,21.33,34.66,7.96,17.42,64.73,1,17:40:36.1,0.0094,0.02,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,1,1,4R,2,138.25,1.78,47.0,13.91,13.91,13.91,1334.40,21.33,34.66,7.96,17.42,64.73,1,17:38:55.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,1,1,4R,3,210.75,1.81,41.3,20.36,20.36,20.36,1336.00,21.33,34.66,7.96,17.42,64.73,1,17:39:17.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,1,2,3R,1,225.25,1.97,45.4,24.85,24.85,24.85,2588.80,21.33,34.66,7.96,17.42,64.73,1,17:43:58.0,0.0103,0.02,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,1,2,3R,2,89.75,0.49,51.7,31.73,31.73,31.73,1366.40,21.23,35.06,7.83,14.81,70.47,1,17:45:35.1,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,1,2,3R,3,54.75,1.24,36.5,19.88,19.88,19.88,1368.00,,,,,,,17:44:50.1,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,1,3,5Y,1,179.75,1.51,32.9,40.31,40.31,40.31,1254.40,21.33,34.66,7.96,17.42,64.73,1,17:39:38.1,0.0298,0.07,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,1,3,5Y,2,67.5,0.26,32.6,13.78,13.78,13.78,1568.00,21.33,34.66,7.96,17.42,64.73,1,17:39:36.1,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,1,3,5Y,3,165.5,1.49,35.9,29.36,29.36,29.36,2430.40,21.33,34.66,7.96,17.42,64.73,1,17:39:08.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,1,8R,1,35.25,0.49,0.0,36.32,36.32,36.32,1608.00,21.23,35.06,7.83,14.81,70.47,,17:56:59.1,0.0419,0.09,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,1,8R,2,42.5,0.02,0.0,27.46,27.46,27.46,1625.60,21.23,35.06,7.83,14.81,70.47,,17:57:16.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,1,8R,3,101.25,0.07,0.0,41.58,41.58,41.58,1073.60,21.23,35.06,7.83,14.81,70.47,1,17:57:22.1,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,2,7Y,1,123.75,0.33,24.0,30.83,30.83,30.83,3020.80,21.23,35.06,7.83,14.81,70.47,1,17:58:51.0,0.0111,0.02,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,2,7Y,2,98.75,0.40,24.8,50.15,50.15,50.15,2179.20,21.23,35.06,7.83,14.81,70.47,1,17:59:31.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,2,7Y,3,129.75,0.83,25.4,33.62,33.62,33.62,2227.20,21.23,35.06,7.83,14.81,70.47,1,17:58:01.1,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,2,7Y,4,18.5,,,,,,,21.23,35.06,7.83,14.81,70.47,0,18:01:39.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,2,7Y,5,87.25,,,,,,,21.23,35.06,7.83,14.81,70.47,1,17:58:28.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,3,3Y,1,112,1.69,25.1,50.94,50.94,50.94,339.20,21.23,35.06,7.83,14.81,70.47,1,17:52:21.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,3,3Y,2,126,3.04,17.0,27.39,27.39,27.39,502.40,21.23,35.06,7.83,14.81,70.47,1,17:51:26.1,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,3,3Y,3,140.25,1.18,19.0,26.24,26.24,26.24,323.20,21.79,33.06,9.00,21.72,48.71,1,17:51:26.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,3,3Y,4,24.75,,,,,,,22.18,32.45,12.84,26.02,35.47,0,15:00:00.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,2,3,3Y,5,42.49,,,,,,,22.15,31.87,9.91,23.42,38.44,,16:12:45.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,3,1,2R,1,182.5,2.87,29.3,25.36,25.36,25.36,2782.40,21.23,35.06,7.83,14.81,70.47,,17:50:54.0,0.0067,0.01,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,3,1,2R,2,53.25,3.60,32.4,36.70,36.70,36.70,2803.20,21.23,35.06,7.83,14.81,70.47,,17:53:16.1,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,3,1,2R,3,37.75,1.33,28.4,18.72,18.72,18.72,1179.20,21.23,35.06,7.83,14.81,70.47,,17:51:24.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,3,2,9R,1,79.75,0.80,29.3,19.99,19.99,19.99,2713.60,21.23,35.06,7.83,14.81,70.47,,18:13:08.0,0.0065,0.01,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,3,2,9R,2,286.75,0.53,30.9,27.50,27.50,27.50,1600.00,21.23,35.06,7.83,14.81,70.47,,18:10:34.1,,,29.00,27.00,23.00,20.00
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,3,2,9R,3,,1.75,29.8,29.59,29.59,29.59,2352.00,,,,,,,,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,3,3,4Y,1,139.5,1.56,40.4,51.00,51.00,51.00,1361.60,20.74,37.42,7.36,13.71,73.34,,18:20:31.0,0.0047,0.01,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,3,3,4Y,2,95.5,1.46,33.7,42.64,42.64,42.64,2585.60,20.74,37.42,7.36,13.71,73.34,,18:23:07.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,3,3,4Y,3,217.75,0.65,32.9,20.29,20.29,20.29,1868.80,20.74,37.42,7.36,13.71,73.34,,18:19:44.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,3,3,4Y,4,47.25,,,,,,,20.74,37.42,7.36,13.71,73.34,,18:23:36.0,,,,,,
CGREC,BOB,NE,Cattle,NW.W,8,,,,5/14/2019,1,,3,3,4Y,5,36.69,,,,,,,22.17,32.16,11.38,24.72,36.96,,15:29:24.0,,,,,,
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,1,1,9R,1,278.75,4.12,48.2,75.13,75.13,75.13,6865.60,26.67,39.3,12.34,27.627608448,341.3,,12:50:03.0,0.1667,0.37,50.00,40.00,35.00,21.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,1,1,9R,2,,4.21,47.9,89.90,89.90,89.90,6700.80,,,,,,,,,,46.00,43.00,31.00,22.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,1,1,9R,3,320.75,3.00,43.7,86.39,86.39,86.39,8108.80,26.67,39.3,12.34,27.627608448,341.3,,12:49:57.0,,,52.00,42.00,18.00,6.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,1,2,4R,1,195.5,4.62,49.5,11.38,11.38,11.38,6008.00,26.67,39.3,12.34,27.627608448,341.3,,12:52:10.0,0.0182,0.04,,,,
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,1,2,4R,2,71.75,2.62,50.1,135.88,135.88,135.88,5667.20,26.67,39.3,12.34,27.627608448,341.3,,12:51:18.1,,,,,,
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,1,2,4R,3,214,4.84,49.5,149.06,149.06,149.06,4660.80,26.67,39.3,12.34,27.627608448,341.3,,12:51:29.0,,,,,,
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,1,3,3Y,1,355.25,2.39,43.7,97.21,97.21,97.21,6822.40,25.94,41.025,11.73,25.224857856,339.35,,12:43:25.0,0.0357,0.08,72.00,58.00,48.00,37.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,1,3,3Y,2,163.25,2.80,46.8,128.60,128.60,128.60,5969.60,25.94,41.025,11.73,25.224857856,339.35,,12:42:58.0,,,59.00,50.00,18.00,13.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,1,3,3Y,3,272.75,4.10,49.5,92.52,92.52,92.52,5281.60,25.94,41.025,11.73,25.224857856,339.35,,12:43:05.1,,,75.00,57.00,47.00,41.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,1,3,3Y,4,167.75,,,,,,,25.94,41.025,11.73,25.224857856,339.35,,12:42:58.0,,,,,,
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,2,1,1R,1,55.5,2.78,59.8,76.45,76.45,76.45,11915.20,25.94,41.025,11.73,25.224857856,339.35,,12:32:55.0,0.0091,0.02,,,,
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,2,1,1R,2,75.25,2.48,67.6,164.01,164.01,164.01,4766.40,25.94,41.025,11.73,25.224857856,339.35,,12:31:18.1,,,,,,
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,2,1,1R,3,283.5,3.41,60.7,113.47,113.47,113.47,8454.40,25.94,41.025,11.73,25.224857856,339.35,,12:31:22.0,,,94.00,80.00,77.00,60.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,2,2,7R,1,107.5,2.28,60.1,138.51,138.51,138.51,7408.00,25.94,41.025,11.73,25.224857856,339.35,,12:42:25.1,0.0011,0.00,,,,
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,2,2,7R,2,222.75,3.06,60.1,87.83,87.83,87.83,5417.60,25.94,41.025,11.73,25.224857856,339.35,,12:38:39.0,,,,,,
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,2,2,7R,3,67,1.15,56.2,45.23,45.23,45.23,4545.60,25.94,41.025,11.73,25.224857856,339.35,,12:28:19.0,,,,,,
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,2,3,7Y,1,256,1.58,54.5,92.96,92.96,92.96,6481.60,25.94,41.025,11.73,25.224857856,339.35,,12:26:57.1,0.0173,0.04,72.00,66.00,58.00,27.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,2,3,7Y,2,208,3.00,55.1,74.87,74.87,74.87,7200.00,25.94,41.025,11.73,25.224857856,339.35,,12:26:20.0,,,,28.00,27.00,23.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,2,3,7Y,3,400,3.91,54,67.14,67.14,67.14,11660.80,25.94,41.025,11.73,25.224857856,339.35,,12:26:00.0,,,77.00,59.00,54.00,25.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,3,1,3R,1,428.75,2.58,52.6,95.39,95.39,95.39,6809.60,26.67,39.3,12.34,27.627608448,341.3,,13:00:01.1,0.0013,0.00,103.00,95.00,90.00,78.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,3,1,3R,2,46.75,2.74,55.1,96.24,96.24,96.24,7403.20,26.67,39.3,12.34,27.627608448,341.3,,13:12:09.0,,,133.00,115.00,91.00,70.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,3,1,3R,3,48.75,2.53,52.9,61.49,61.49,61.49,7145.60,26.67,39.3,12.34,27.627608448,341.3,,13:09:44.1,,,87.00,79.00,67.00,35.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,3,2,6R,1,426.25,3.25,53.2,97.59,97.59,97.59,9424.00,26.67,39.3,12.34,27.627608448,341.3,,13:01:09.0,0.1014,0.23,,98.00,67.00,53.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,3,2,6R,2,418.75,3.85,50.9,88.14,88.14,88.14,8232.00,26.67,39.3,12.34,27.627608448,341.3,,13:01:10.0,,,,,,
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,3,2,6R,3,512,2.93,55.1,89.64,89.64,89.64,5080.00,26.67,39.3,12.34,27.627608448,341.3,,13:01:18.0,,,113.00,104.00,85.00,71.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,3,3,4Y,1,284.75,1.33,51.5,88.39,88.39,88.39,5470.40,26.67,39.3,12.34,27.627608448,341.3,,12:57:24.0,0.0238,0.05,103.00,101.00,59.00,44.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,3,3,4Y,2,237,1.67,52,89.32,89.32,89.32,5961.60,26.67,39.3,12.34,27.627608448,341.3,,12:57:46.0,,,65.00,52.00,35.00,27.00
OAK,Oakville,,,F,83,2014,0,0,6/6/2019,1,,3,3,4Y,3,311.25,2.53,49.3,90.13,90.13,90.13,6681.60,26.67,39.3,12.34,27.627608448,341.3,,12:57:04.0,,,,103.00,89.00,59.00
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,1,1,2R,1,,6.67,114.5,75.13,75.13,75.13,6865.60,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,1,1,2R,2,,5.53,115.7,88.90,88.90,88.90,6700.80,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,1,1,2R,3,,3.27,114.5,86.39,86.39,86.39,8108.80,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,1,2,9Y,1,,3.02,114,114.38,114.38,114.38,6008.00,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,1,2,9Y,2,,3.07,114.5,135.88,135.88,135.88,5667.20,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,1,2,9Y,3,,2.71,114.3,149.06,149.06,149.06,4660.80,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,1,3,2Y,1,,4.46,114.3,97.21,97.21,97.21,6822.40,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,1,3,2Y,2,,2.22,114.3,128.60,128.60,128.60,5969.60,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,1,3,2Y,3,,1.40,114.5,92.52,92.52,92.52,5281.60,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,2,1,8R,1,,8.46,112.9,76.45,76.45,76.45,11915.20,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,2,1,8R,2,,2.56,112.9,164.01,164.01,164.01,4766.40,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,2,1,8R,3,,4.44,110.9,113.47,113.47,113.47,8454.40,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,2,2,5R,1,,6.26,112.9,138.51,138.51,138.51,7408.00,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,2,2,5R,2,,5.35,112.6,87.83,87.83,87.83,5417.60,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,2,2,5R,3,,3.27,112,45.23,45.23,45.23,4545.60,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,2,3,5Y,1,,4.34,112,92.96,92.96,92.96,6481.60,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,2,3,5Y,2,,4.53,110.1,74.87,74.87,74.87,7200.00,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,2,3,5Y,3,,3.94,111.5,67.14,67.14,67.14,11660.80,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,3,1,6R,1,,2.39,114.5,95.39,95.39,95.39,6809.60,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,3,1,6R,2,,3.61,114.3,96.24,96.24,96.24,7403.20,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,3,1,6R,3,,2.22,115.4,61.49,61.49,61.49,7145.60,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,3,2,3R,1,,3.88,107.6,97.59,97.59,97.59,9424.00,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,3,2,3R,2,,6.70,109,88.14,88.14,88.14,8232.00,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,3,2,3R,3,,5.31,108.4,89.64,89.64,89.64,5080.00,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,3,3,4Y,1,,0.40,114.5,88.39,88.39,88.39,5470.40,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,3,3,4Y,2,,0.54,114.5,89.32,89.32,89.32,5961.60,,,,,,,,,,,,,
OAK,Oakville,,,A,66,2014,0,0,6/6/2019,2,,3,3,4Y,3,,0.48,115.1,90.13,90.13,90.13,6681.60,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,1,1,5Y,1,,3.04,23.4,88.50,88.50,88.50,4604.80,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,1,1,5Y,2,,3.09,22,80.87,80.87,80.87,2635.20,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,1,1,5Y,3,,3.28,21.2,102.11,102.11,102.11,2876.80,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,1,2,9Y,1,,2.73,24.2,80.26,80.26,80.26,1726.40,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,1,2,9Y,2,,2.72,19.8,77.18,77.18,77.18,1998.40,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,1,2,9Y,3,,2.92,19.5,61.04,61.04,61.04,5732.80,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,1,3,4Y,1,,1.64,19.2,62.96,62.96,62.96,6467.20,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,1,3,4Y,2,,1.65,21.7,56.93,56.93,56.93,1998.40,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,1,3,4Y,3,,2.06,19.2,77.30,77.30,77.30,2332.80,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,2,1,8R,1,,3.17,21.2,93.78,93.78,93.78,3084.80,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,2,1,8R,2,,3.94,20.3,96.79,96.79,96.79,3686.40,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,2,1,8R,3,,3.87,17.8,116.23,116.23,116.23,2080.00,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,2,2,6R,1,,2.96,20.6,74.87,74.87,74.87,1808.00,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,2,2,6R,2,,2.94,23.1,75.78,75.78,75.78,4083.20,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,2,2,6R,3,,1.22,21.4,35.24,35.24,35.24,3464.00,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,2,3,3R,1,,2.34,23.9,58.19,58.19,58.19,3827.20,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,2,3,3R,2,,3.40,25.3,44.83,44.83,44.83,2476.80,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,2,3,3R,3,,2.21,25.3,39.68,39.68,39.68,3649.60,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,3,1,7Y,1,,1.35,19.8,66.12,66.12,66.12,2233.60,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,3,1,7Y,2,,1.34,22.0,54.69,54.69,54.69,1945.60,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,3,1,7Y,3,,1.65,20.3,53.10,53.10,53.10,1600.00,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,3,2,3Y,1,,0.47,23.9,50.81,50.81,50.81,393.60,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,3,2,3Y,2,,2.42,19.5,37.64,37.64,37.64,1152.00,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,3,2,3Y,3,,1.02,19.8,43.88,43.88,43.88,2785.60,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,3,3,2Y,1,,2.30,23.9,72.49,72.49,72.49,3152.00,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,3,3,2Y,2,,2.42,19.5,60.47,60.47,60.47,1971.20,,,,,,,,,,,,,
HREC,Dayton,NW.SE,Cattle,,,,0,0,10/7/2019,,,3,3,2Y,3,,3.12,22.0,81.10,81.10,81.10,1718.40,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,1,1,,1,,2.39,22.5,53.08,53.08,53.08,2697.60,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,1,1,,2,,1.78,23.4,65.44,65.44,65.44,1440.00,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,1,1,,3,,1.73,21.7,66.28,66.28,66.28,1651.20,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,1,2,,1,,0.37,20.6,46.79,46.79,46.79,1022.40,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,1,2,,2,,0.46,20.6,62.68,62.68,62.68,1444.80,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,1,2,,3,,0.54,20.0,84.71,84.71,84.71,1977.60,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,1,3,,1,,0.09,19.8,49.28,49.28,49.28,2454.40,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,1,3,,2,,0.22,23.7,53.63,53.63,53.63,2160.00,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,1,3,,3,,0.69,18.4,62.33,62.33,62.33,3016.00,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,2,1,,1,,0.32,23.1,58.41,58.41,58.41,4424.00,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,2,1,,2,,0.57,18.7,54.94,54.94,54.94,4825.60,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,2,1,,3,,0.70,26.7,57.05,57.05,57.05,3289.60,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,2,2,,1,,0.75,26.4,91.20,91.20,91.20,1508.80,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,2,2,,2,,0.91,28.7,55.60,55.60,55.60,5473.60,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,2,2,,3,,1.02,23.1,56.64,56.64,56.64,5062.40,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,2,3,,1,,1.08,22.8,65.92,65.92,65.92,4164.80,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,2,3,,2,,1.15,27.3,62.09,62.09,62.09,5808.00,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,2,3,,3,,1.22,30.0,96.12,96.12,96.12,2432.00,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,3,1,,1,,,,,,,,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,3,1,,2,,,,,,,,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,3,1,,3,,,,,,,,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,3,2,,1,,,,,,,,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,3,2,,2,,,,,,,,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,3,2,,3,,,,,,,,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,3,3,,1,,,,,,,,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,3,3,,2,,,,,,,,,,,,,,,,,,,,
HREC,Dayton,NE.S,Cattle,,,,0,0,10/7/2019,,,3,3,,3,,,,,,,,,,,,,,,,,,,,
